x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89618.14776692046,43149.62984884255,0.0,0.0,0.0,0.804718295251331,0.5842402191665993,16.0
89618.03718868176,43149.809027482894,0.0,0.0,0.0,0.8037650429307243,0.5856276344670596,16.33238199951581
89617.92661044306,43149.98820612324,0.0,0.0,0.0,0.8023334218488181,0.5877112936940667,16.831562612525094
89617.81603220435,43150.16738476359,0.0,0.0,0.0,0.8014279080605703,0.5890292277367483,17.147299041401947
89617.70545396565,43150.34656340394,0.0,0.0,0.0,0.800315977051458,0.5906475926352643,17.535009455678413
89617.59487572695,43150.52574204429,0.0,0.0,0.0,0.7989824111060084,0.5925885370808148,18.0
89617.48429748825,43150.70492068463,0.0,0.0,0.0,0.797946613416827,0.594096093402563,18.0
89617.37371924953,43150.88409932497,0.0,0.0,0.0,0.7971644922499664,0.595234435109432,18.0
89617.26314101083,43151.06327796532,0.0,0.0,0.0,0.7964990194085783,0.5962030004957665,18.0
89617.15256277214,43151.24245660567,0.0,0.0,0.0,0.7956251318320517,0.5974749040289082,18.0
89617.04198453344,43151.42163524601,0.0,0.0,0.0,0.7949791198191563,0.5984151450664562,18.0
89616.93140629474,43151.60081388636,0.0,0.0,0.0,0.7939698853492899,0.599884039833325,18.0
89616.82355586723,43151.80928600434,0.0,0.0,0.0,0.7933125379817765,0.6008407789628192,18.0
89616.71162720861,43152.06994335229,0.0,0.0,0.0,0.7926551906142238,0.6017975180923701,18.0
89616.60824439727,43152.33411406375,0.0,0.0,0.0,0.7913712767189613,0.603666196242167,18.0
89616.49591970471,43152.594544918335,0.0,0.0,0.0,0.7906480084554363,0.6047188802309281,18.0
89616.36538422968,43152.84641229741,0.0,0.0,0.0,0.7897961799692951,0.6059586777635353,18.0
89616.23048477467,43153.09596921799,0.0,0.0,0.0,0.7892000056581473,0.6068263822979458,18.0
89616.10095361494,43153.34835775484,0.0,0.0,0.0,0.7885487566367382,0.6077742455626667,18.0
89615.97462581338,43153.60236602153,0.0,0.0,0.0,0.7879298613327621,0.6086750194664459,18.0
89615.84532095426,43153.85487298939,0.0,0.0,0.0,0.7874703377558168,0.609343835086187,18.0
89615.71385754462,43154.1062606303,0.0,0.0,0.0,0.7868731523250331,0.6102130112591376,18.0
89615.57844837414,43154.35554227509,0.0,0.0,0.0,0.7859790364317215,0.6115143561852909,18.0
89615.43832309947,43154.602209731085,0.0,0.0,0.0,0.78523892643076,0.6125915525551926,18.0
89615.2993285195,43154.84950022656,0.0,0.0,0.0,0.7842351947064083,0.6140524383267967,18.0
89615.16863323923,43155.10128691478,0.0,0.0,0.0,0.7833965480375485,0.6152730503252185,18.0
89615.04216923424,43155.35522940767,0.0,0.0,0.0,0.783072515451436,0.6157446649839,18.0
89614.91607575493,43155.60935589004,0.0,0.0,0.0,0.7824917203511704,0.6165899857779035,18.0
89614.79078339199,43155.86387778985,0.0,0.0,0.0,0.7821225980215775,0.6171272265028909,18.0
89614.66290336696,43156.11709288063,0.0,0.0,0.0,0.7814652384508503,0.6180839833936063,18.0
89614.5250630316,43156.3649862755,0.0,0.0,0.0,0.7806589119291819,0.6192575548910435,18.0
89614.37154864335,43156.60352498304,0.0,0.0,0.0,0.779912104786715,0.6203444986451297,18.0
89614.20961574174,43156.8364290049,0.0,0.0,0.0,0.7792654617664895,0.6212856580850836,18.0
89614.05874916563,43157.076628944975,0.0,0.0,0.0,0.7788198687844554,0.6219341983589307,18.0
89613.92270109523,43157.32549802346,0.0,0.0,0.0,0.7783131747795247,0.6226716683864311,18.0
89613.80371178272,43157.58302101155,0.0,0.0,0.0,0.7779811421118568,0.6231549267991481,18.0
89613.68959419163,43157.842741633576,0.0,0.0,0.0,0.7775168757758932,0.6238306452884503,18.0
89613.57131413439,43158.10059629521,0.0,0.0,0.0,0.751979220609484,0.6320071413828965,18.070775886719822
89613.45572050626,43158.3596669796,0.0,0.0,0.0,0.7184792413457438,0.6427329675336971,18.16361881697465
89613.3427374849,43158.619876641584,0.0,0.0,0.0,0.6880038631204395,0.6524903947294303,18.24807926970466
89613.23669159437,43158.88300058201,0.0,0.0,0.0,0.6668584395028951,0.6592606119830362,18.306682383296955
89613.13082387611,43159.14619625951,0.0,0.0,0.0,0.6524222352919354,0.6638827108633123,18.3466913483817
89613.02570493448,43159.40967130116,0.0,0.0,0.0,0.6276012444077611,0.6718297496067787,18.415481048440096
89612.93224185304,43159.67745705268,0.0,0.0,0.0,0.5911338828335443,0.6835056547571678,18.51654787837922
89612.85895083942,43159.951438911536,0.0,0.0,0.0,0.5662421814382159,0.6914753331758322,18.58553354784416
89612.80667780827,43160.23024802219,0.0,0.0,0.0,0.5472976440740681,0.6975408836251464,18.638037053812397
89612.76573871454,43160.51096631313,0.0,0.0,0.0,0.5157270467156119,0.7076489716355244,18.7255328324091
89612.72863003831,43160.79221465014,0.0,0.0,0.0,0.5106475211963872,0.7092753042137875,18.739610394362085
89612.69921029483,43161.07421601939,0.0,0.0,0.0,0.4805975341277962,0.7188965321731844,18.8228919042282
89612.70372657408,43161.35761320092,0.0,0.0,0.0,0.4561273525276059,0.7267312508652717,18.890709360046404
89612.7480476522,43161.63762129418,0.0,0.0,0.0,0.420253468397129,0.7382171399014459,18.990131407328107
