x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89637.1573358925,43137.64132503996,0.0,0.0,0.0,-0.3526139839977672,0.9357688701219028,8.333333333333334
89639.1061862629,43136.74808624932,0.0,0.0,0.0,-0.2323697842465912,0.9726275152231674,8.333333333333334
89641.12701873531,43136.4741637572,0.0,0.0,0.0,-0.2323697842465912,0.9726275152231674,8.333333333333334
89643.01617336871,43136.831230127245,0.0,0.0,0.0,-0.0544057429275845,0.998518910755574,8.333333333333334
89644.58847603886,43137.77434755828,0.0,0.0,0.0,0.1606780377913518,0.9870068734165536,8.333333333333334
89645.67009865641,43139.2238325201,0.0,0.0,0.0,0.1606780377913518,0.9870068734165536,8.333333333333334
89646.08737779112,43141.099497235875,0.0,0.0,0.0,0.3435240687012761,0.9391438730156956,8.333333333333334
89645.03790062288,43144.214998809206,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89643.6331459984,43147.18007853639,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89642.07364336264,43150.07803939955,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89640.38234894664,43152.915679098696,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89638.58221898138,43155.69979533372,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89636.69620969794,43158.43718580461,0.0,0.0,0.0,0.9090449834628126,0.4166979938049796,8.333333333333334
89634.74727732729,43161.13464821128,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,8.333333333333334
89632.75837810045,43163.79898025369,0.0,0.0,0.0,0.9061282124747287,0.4230031472192053,8.333333333333334
89630.75246824844,43166.43697963178,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,8.333333333333334
89628.75250400224,43169.055444045494,0.0,0.0,0.0,0.910750913033808,0.412956141022367,8.333333333333334
89626.78144159293,43171.661171194784,0.0,0.0,0.0,0.9266429901665514,0.3759425072736421,8.333333333333334
89624.5486293,43174.0235088,0.0,0.0,0.0,0.941253485813917,0.3377008668084083,8.333333333333334
89620.2377949354,43176.92663418808,0.0,0.0,0.0,0.8455940572063416,0.5338264609564781,8.333333333333334
89619.62252859151,43179.897633408575,0.0,0.0,0.0,0.6780175724580781,0.7350456934354862,8.333333333333334
89619.7575395,43182.8044835,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,8.333333333333334
89621.5366302,43185.5496266,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,8.333333333333334
89623.8589911,43187.3888367,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334
89626.7369063,43188.1528607,0.0,0.0,0.0,-0.0738566810990154,0.9972688657814592,8.333333333333334
89629.6624967,43187.9171386,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89632.1322734,43187.7995723,0.0,0.0,0.0,-0.3076126376067317,0.9515116736985572,8.333333333333334
89634.642422,43186.5871419,0.0,0.0,0.0,-0.2852386745802094,0.958456518848782,8.333333333333334
89636.41412705618,43183.75188480002,0.0,0.0,0.0,-0.1630970748177246,0.9866100263963982,8.333333333333334
89639.89762522264,43181.321537242016,0.0,0.0,0.0,-0.0102366879383776,0.999947603737342,8.333333333333334
89643.38112338912,43181.321537242016,0.0,0.0,0.0,0.093089712933124,0.9956577249969132,8.333333333333334
89645.8452275,43182.3613059,0.0,0.0,0.0,0.1780750612830549,0.9840169066378058,8.333333333333334
89648.64687643145,43183.02278053262,0.0,0.0,0.0,0.2411108788165292,0.9704975755334584,8.333333333333334
89651.2654488076,43184.01034592862,0.0,0.0,0.0,0.2339750928861401,0.9722425910794704,8.333333333333334
89653.9579201,43184.7000472,0.0,0.0,0.0,0.1975077922537094,0.9803013169424316,8.333333333333334
89656.6963393,43185.5749218,0.0,0.0,0.0,0.0563639652051717,0.9984102881212464,8.333333333333334
89658.0,43185.7814447,0.0,0.0,0.0,0.0563639652051717,0.9984102881212464,8.333333333333334
89659.0,43185.791971,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,8.333333333333334
89659.4203205,43185.7832478,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,8.333333333333334
89659.4,43185.781971,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334
89659.8,43185.739759,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334
89661.3851057,43185.6996826,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334
89661.98998281673,43184.27580469122,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89662.25544157931,43183.028148506986,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89661.96343694045,43181.80703819902,0.0,0.0,0.0,-0.6142195472422678,0.789135189803055,8.333333333333334
89661.48561116778,43180.26737737592,0.0,0.0,0.0,-0.7230101371919843,0.6908374204670937,8.333333333333334
89659.6120400592,43178.8609162,0.0,0.0,0.0,-0.8835584750190753,0.4683208528583435,8.333333333333334
89658.8135227539,43178.0427471,0.0,0.0,0.0,-0.9801747389059944,0.198135007534171,8.333333333333334
89657.7639421,43177.11758,0.0,0.0,0.0,-0.9971781210849404,0.0750719310362241,8.333333333333334
89656.2102013,43176.4641655,0.0,0.0,0.0,-0.997253919602884,0.07405821923787,8.333333333333334
89654.2806368,43175.394427,0.0,0.0,0.0,-0.9994026571253026,0.0345590643809228,8.333333333333334
89651.40001363785,43174.4559244,0.0,0.0,0.0,-0.9834601309586624,0.1811247382738496,8.333333333333334
89649.40297902725,43173.9813553,0.0,0.0,0.0,-0.94713302688933,0.3208411279363292,8.333333333333334
89646.4357758859,43172.7875947,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,8.333333333333334
89645.19964936403,43169.58487952923,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,8.333333333333334
89645.45619153244,43166.64240611715,0.0,0.0,0.0,-0.4763055946031944,0.8792798078823927,8.333333333333334
89647.03746556757,43163.280842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,8.333333333333334
89649.02619,43161.6552037,0.0,0.0,0.0,-0.2122591553610985,0.9772134111673833,8.333333333333334
89651.7586664,43160.1117855,0.0,0.0,0.0,-0.1957375553750827,0.9806563156456936,8.333333333333334
89654.5054536,43159.9654832,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334
89656.2,43159.9077204,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334
89657.0,43159.9872176,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334
89657.4697214,43160.065803,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,8.333333333333334
89659.0,43160.8855623,0.0,0.0,0.0,0.3510208237493732,0.9363676528449236,8.333333333333334
89660.3626944,43161.4702638,0.0,0.0,0.0,0.3510208237493732,0.9363676528449236,8.333333333333334
89661.3333333,43162.2103747,0.0,0.0,0.0,0.4510208237493732,0.8963676528449236,8.333333333333334
89662.0,43163.259898,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,8.333333333333334
89663.0415384,43164.6999908,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,8.333333333333334
89663.4433917,43165.5022852,0.0,0.0,0.0,0.5110277742991312,0.8595641999844318,8.333333333333334
89664.1345049,43166.1937787,0.0,0.0,0.0,0.4247248455299929,0.9053224870671908,8.333333333333334
89664.4,43166.6594198,0.0,0.0,0.0,0.4247248455299929,0.9053224870671908,8.333333333333334
89665.25932178558,43167.7192144,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89666.4,43168.8605201,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89667.4,43170.0616204,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89670.25635639616,43170.0764677,0.0,0.0,0.0,-0.2307436264170336,0.9730145830705296,8.333333333333334
89671.0,43170.1111111,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89672.1466288,43170.2018106,0.0,0.0,0.0,-0.323006029562265,0.9463969066234428,8.333333333333334
89673.0,43170.0200527,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334
89673.5,43169.8448295,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334
89675.3262027,43169.1890151,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334
89677.2284359,43167.0005977,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,8.333333333333334
89677.9222222,43166.2024337,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,8.333333333333334
89678.7681197,43165.4118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,8.333333333333334
89679.5925565,43164.2496954,0.0,0.0,0.0,-0.7061737775748178,0.70803855535254,8.333333333333334
89679.82484604414,43163.02581786564,0.0,0.0,0.0,-0.7238848668356328,0.6873642349663868,8.333333333333334
89680.08814808936,43161.846246048895,0.0,0.0,0.0,-0.742571432860919,0.6655512314162035,8.333333333333334
89680.35591045803,43160.63758688887,0.0,0.0,0.0,-0.7610740055618591,0.643953004996914,8.333333333333334
89680.60211454838,43159.41093022474,0.0,0.0,0.0,-0.7748318579061952,0.6278933350916025,8.333333333333334
89680.80074175859,43158.177365895615,0.0,0.0,0.0,-0.7863878484614584,0.6144039190765495,8.333333333333334
89680.92577348686,43156.94798374068,0.0,0.0,0.0,-0.8080324855597675,0.5891379314558723,8.333333333333334
89680.95119113142,43155.73387359905,0.0,0.0,0.0,-0.8313234727460168,0.5517236908995312,8.333333333333334
89680.85097609047,43154.54612530989,0.0,0.0,0.0,-0.8519732683475026,0.5185522150022195,8.333333333333334
89680.59910976217,43153.39582871233,0.0,0.0,0.0,-0.8766700246874748,0.4788797710960814,8.333333333333334
89680.16957354476,43152.29407364552,0.0,0.0,0.0,-0.8853121205988576,0.4649972571110004,8.333333333333334
89679.53634883645,43151.25194994862,0.0,0.0,0.0,-0.9404983717076164,0.3397981942496489,8.333333333333334
89678.55096506127,43150.49206731273,0.0,0.0,0.0,-0.947071874975398,0.3175913077504449,8.333333333333334
89677.42932722144,43149.92592653301,0.0,0.0,0.0,-0.9535736947005397,0.2956265856239393,8.333333333333334
89675.46408848849,43148.802932971324,0.0,0.0,0.0,-0.965279107389764,0.256082865871037,8.333333333333334
89674.2028642,43147.6993879,0.0,0.0,0.0,-0.9739198258370324,0.2268924257033819,8.333333333333334
89671.1227492,43147.9789591,0.0,0.0,0.0,-0.9891849951871772,0.1466732603324272,8.333333333333334
89668.3292198,43147.9319041,0.0,0.0,0.0,-0.9971812764698786,0.0750300063834688,8.333333333333334
89666.2609214,43146.9744039,0.0,0.0,0.0,-0.9961427292799748,0.0877477230624392,8.333333333333334
89663.3324443,43145.8036501,0.0,0.0,0.0,-0.9961040565947388,0.0881856475595984,8.333333333333334
89660.56624102753,43144.69777050809,0.0,0.0,0.0,-0.9195406588245078,0.3929948813516408,8.333333333333334
89658.22659247309,43143.86474542671,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,8.333333333333334
89657.0352283,43140.8154564,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,8.333333333333334
89656.238542,43138.9077219,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,8.333333333333334
89656.10369295724,43135.68197608961,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,8.333333333333334
89656.39507132217,43133.05233313095,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,8.333333333333334
89656.31182036076,43130.26800529235,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,8.333333333333334
89655.68606231645,43128.47924662657,0.0,0.0,0.0,-0.8829995660205537,0.4693738024299116,8.333333333333334
89655.10683666558,43126.22556570897,0.0,0.0,0.0,-0.9546094490859496,0.2978603694952041,8.333333333333334
89652.59909746288,43123.89066061173,0.0,0.0,0.0,-0.9985232683338354,0.054325708425343,8.333333333333334
89650.14482063237,43122.69196726927,0.0,0.0,0.0,-0.9999794267115556,0.0064145267657653,8.333333333333334
89646.49079578259,43122.38746519846,0.0,0.0,0.0,-0.9999794267115556,0.0064145267657653,8.333333333333334
