x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89623.0,43161.6861922,0.0,0.0,0.0,-0.4334716146163332,0.9011672205101054,8.333333333333334
89624.0,43160.2764019,0.0,0.0,0.0,-0.4334716146163332,0.9011672205101054,8.333333333333334
89625.0,43158.8666116,0.0,0.0,0.0,-0.4334716146163332,0.9011672205101054,8.333333333333334
89626.8840814,43156.2104518,0.0,0.0,0.0,-0.4334716146163332,0.9011672205101054,8.333333333333334
89628.3384085,43153.998071,0.0,0.0,0.0,-0.5077202816800768,0.8615219762552221,8.333333333333334
89629.2816511,43150.1709457,0.0,0.0,0.0,-0.5357086988320535,0.8444028600115399,8.333333333333334
89631.1528769,43146.6169682,0.0,0.0,0.0,-0.5575441010496636,0.8301473214946384,8.333333333333334
89631.8826044,43145.1035412,0.0,0.0,0.0,-0.569086621168504,0.8222775794140417,8.333333333333334
89632.8338945,43143.6449589,0.0,0.0,0.0,-0.4771213576660648,0.878837419582764,8.333333333333334
89633.4522925146,43142.3315358,0.0,0.0,0.0,-0.551099706575186,0.8344394006833233,8.333333333333334
89634.00967857074,43141.4778571,0.0,0.0,0.0,-0.5186828293851513,0.8549667376576787,8.333333333333334
89635.55844299185,43139.8085921,0.0,0.0,0.0,-0.4933401137192882,0.8698364973921476,8.333333333333334
89636.12346221996,43138.8233437,0.0,0.0,0.0,-0.3526139839977672,0.9357688701219028,8.333333333333334
89636.8,43138.0575547,0.0,0.0,0.0,-0.3526139839977672,0.9357688701219028,8.333333333333334
89638.0128636586,43137.1608194,0.0,0.0,0.0,-0.2323697842465912,0.9726275152231674,8.333333333333334
89640.2,43136.5384286,0.0,0.0,0.0,-0.2323697842465912,0.9726275152231674,8.333333333333334
89641.30226509726,43136.25693416836,0.0,0.0,0.0,-0.0544057429275845,0.998518910755574,8.333333333333334
89642.82516461308,43136.92490684848,0.0,0.0,0.0,0.1606780377913518,0.9870068734165536,8.333333333333334
89643.0,43137.08067579,0.0,0.0,0.0,0.1606780377913518,0.9870068734165536,8.333333333333334
89645.7320866018,43138.99366176072,0.0,0.0,0.0,0.3435240687012761,0.9391438730156956,8.333333333333334
89645.13914801087,43142.05767575031,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89644.0519540361,43145.00308137877,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89642.7851305408,43147.91551083521,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89641.3518716559,43150.77674108684,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89639.76537151242,43153.56854910084,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89638.03882424123,43156.27271184439,0.0,0.0,0.0,0.904818453502284,0.4257975648142377,8.333333333333334
89636.18542397331,43158.871006284666,0.0,0.0,0.0,0.9090449834628126,0.4166979938049796,8.333333333333334
89634.21836483959,43161.34520938888,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,8.333333333333334
89632.007161,43163.6165788,0.0,0.0,0.0,0.9061282124747287,0.4230031472192053,8.333333333333334
89630.0754824,43166.5304272,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,8.333333333333334
89629.2728391,43167.7671612,0.0,0.0,0.0,0.910750913033808,0.412956141022367,8.333333333333334
89627.3769196,43170.7490173,0.0,0.0,0.0,0.9266429901665514,0.3759425072736421,8.333333333333334
89624.5486293,43175.0235088,0.0,0.0,0.0,0.941253485813917,0.3377008668084083,8.333333333333334
89622.2486293,43176.0316583,0.0,0.0,0.0,0.941253485813917,0.3377008668084083,8.333333333333334
89621.677949354,43176.92663418808,0.0,0.0,0.0,0.8455940572063416,0.5338264609564781,8.333333333333334
89620.7575395,43178.2852397,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,8.333333333333334
89620.0366302,43180.5841461,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,8.333333333333334
89620.7,43184.2464664,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334
89622.7,43185.7222222,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334
89623.4589911,43185.9133926,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334
89624.2,43186.4696305,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334
89625.0,43186.9657822,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334
89625.5,43187.120849,0.0,0.0,0.0,-0.0738566810990154,0.9972688657814592,8.333333333333334
89626.7369063,43188.1699566,0.0,0.0,0.0,-0.0738566810990154,0.9972688657814592,8.333333333333334
89627.0,43188.1320734,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89628.0,43188.1612432,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89628.8,43188.1667591,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89629.6624967,43187.7282757,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89632.1322734,43186.9500433,0.0,0.0,0.0,-0.3076126376067317,0.9515116736985572,8.333333333333334
89634.642422,43185.8541857,0.0,0.0,0.0,-0.2852386745802094,0.958456518848782,8.333333333333334
89637.2185154,43185.1048442,0.0,0.0,0.0,-0.1630970748177246,0.9866100263963982,8.333333333333334
89639.9822828,43183.2654118,0.0,0.0,0.0,-0.0102366879383776,0.999947603737342,8.333333333333334
89642.8997601,43182.4056718,0.0,0.0,0.0,0.093089712933124,0.9956577249969132,8.333333333333334
89645.8452275,43182.4613059,0.0,0.0,0.0,0.1780750612830549,0.9840169066378058,8.333333333333334
89648.6392499,43182.4067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334584,8.333333333333334
89651.2792464,43183.8048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794704,8.333333333333334
89653.9579201,43184.7000472,0.0,0.0,0.0,0.1975077922537094,0.9803013169424316,8.333333333333334
89656.6963393,43185.5749218,0.0,0.0,0.0,0.0563639652051717,0.9984102881212464,8.333333333333334
89658.0,43185.7814447,0.0,0.0,0.0,0.0563639652051717,0.9984102881212464,8.333333333333334
89659.0,43185.791971,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,8.333333333333334
89659.4203205,43185.7832478,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,8.333333333333334
89659.6,43185.781971,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334
89660.8,43185.739759,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334
89661.4851057,43185.6996826,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334
89661.4888888,43184.1111111,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89661.1900001,43183.1111111,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89660.89165013,43182.15401664483,0.0,0.0,0.0,-0.6142195472422678,0.789135189803055,8.333333333333334
89660.8369165013,43181.6933348,0.0,0.0,0.0,-0.7230101371919843,0.6908374204670937,8.333333333333334
89659.6120400592,43178.8609162,0.0,0.0,0.0,-0.8835584750190753,0.4683208528583435,8.333333333333334
89658.8135227539,43178.0427471,0.0,0.0,0.0,-0.9801747389059944,0.198135007534171,8.333333333333334
89657.7639421,43177.11758,0.0,0.0,0.0,-0.9971781210849404,0.0750719310362241,8.333333333333334
89656.2102013,43176.4641655,0.0,0.0,0.0,-0.997253919602884,0.07405821923787,8.333333333333334
89654.2806368,43175.394427,0.0,0.0,0.0,-0.9994026571253026,0.0345590643809228,8.333333333333334
89651.40001363785,43174.2559244,0.0,0.0,0.0,-0.9834601309586624,0.1811247382738496,8.333333333333334
89649.40297902725,43173.7813553,0.0,0.0,0.0,-0.94713302688933,0.3208411279363292,8.333333333333334
89646.4357758859,43172.8875947,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,8.333333333333334
89645.45619153244,43168.5043665,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,8.333333333333334
89645.45619153244,43167.64240611715,0.0,0.0,0.0,-0.4763055946031944,0.8792798078823927,8.333333333333334
89647.03746556757,43163.780842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,8.333333333333334
89649.02619,43161.5300419,0.0,0.0,0.0,-0.2122591553610985,0.9772134111673833,8.333333333333334
89651.7586664,43160.1117855,0.0,0.0,0.0,-0.1957375553750827,0.9806563156456936,8.333333333333334
89654.5054536,43159.714988,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334
89656.2,43159.9049553,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334
89657.0,43160.0032513,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334
89657.4697214,43160.1058674,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,8.333333333333334
89659.0,43160.6705908,0.0,0.0,0.0,0.3510208237493732,0.9363676528449236,8.333333333333334
89660.3626944,43161.4702638,0.0,0.0,0.0,0.3510208237493732,0.9363676528449236,8.333333333333334
89661.3333333,43162.2103747,0.0,0.0,0.0,0.4510208237493732,0.8963676528449236,8.333333333333334
89662.0,43163.259898,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,8.333333333333334
89662.6415384,43164.6999908,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,8.333333333333334
89663.0433917,43165.5022852,0.0,0.0,0.0,0.5110277742991312,0.8595641999844318,8.333333333333334
89663.7345049,43166.1937787,0.0,0.0,0.0,0.4247248455299929,0.9053224870671908,8.333333333333334
89664.0,43166.6594198,0.0,0.0,0.0,0.4247248455299929,0.9053224870671908,8.333333333333334
89664.85932178558,43167.7192144,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89666.0,43168.8605201,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89667.0,43170.0616204,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89670.25635639616,43170.0764677,0.0,0.0,0.0,-0.2307436264170336,0.9730145830705296,8.333333333333334
89671.0,43170.1111111,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89672.1466288,43170.2018106,0.0,0.0,0.0,-0.323006029562265,0.9463969066234428,8.333333333333334
89673.0,43170.0200527,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334
89673.5,43169.8448295,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334
89675.3262027,43169.1890151,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334
89677.2284359,43167.0005977,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,8.333333333333334
89677.9222222,43166.2024337,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,8.333333333333334
89678.7681197,43165.4118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,8.333333333333334
89679.5925565,43164.2496954,0.0,0.0,0.0,-0.7061737775748178,0.70803855535254,8.333333333333334
89681.8003982,43156.8762018,0.0,0.0,0.0,-0.8080324855597675,0.5891379314558723,8.333333333333334
89680.3977386,43152.4661426,0.0,0.0,0.0,-0.8853121205988576,0.4649972571110004,8.333333333333334
89679.7083911,43151.0154561,0.0,0.0,0.0,-0.9404983717076164,0.3397981942496489,8.333333333333334
89674.2028642,43148.9993879,0.0,0.0,0.0,-0.9739198258370324,0.2268924257033819,8.333333333333334
89671.1227492,43148.1789591,0.0,0.0,0.0,-0.9891849951871772,0.1466732603324272,8.333333333333334
89668.3292198,43147.8319041,0.0,0.0,0.0,-0.9971812764698786,0.0750300063834688,8.333333333333334
89666.2609214,43147.0826789,0.0,0.0,0.0,-0.9961427292799748,0.0877477230624392,8.333333333333334
89663.3324443,43146.4449646,0.0,0.0,0.0,-0.9961040565947388,0.0881856475595984,8.333333333333334
89660.56624102753,43145.89777050809,0.0,0.0,0.0,-0.9195406588245078,0.3929948813516408,8.333333333333334
89658.5,43144.7810351,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,8.333333333333334
89657.3,43141.509797,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89657.1,43140.0350337,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334
89656.5,43137.4304588,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,8.333333333333334
89656.49,43135.3798238,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,8.333333333333334
89656.352283,43134.6416905,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,8.333333333333334
89656.238542,43134.0133569,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,8.333333333333334
89656.1874687088,43133.036375397794,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,8.333333333333334
89656.11633510988,43132.18277221076,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,8.333333333333334
89656.04520151096,43131.25803542481,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,8.333333333333334
89656.04241673989,43130.43919595552,0.0,0.0,0.0,-0.8829995660205537,0.4693738024299116,8.333333333333334
89655.68606231644,43128.5237909295,0.0,0.0,0.0,-0.9101396753080152,0.4143015464975005,8.333333333333334
